513610.9924,2637722.3030,0:513671.082,2637663.270,-5.0118
489473.9221,2577323.5242,0:489533.895,2577263.222,-5.1317
527127.7482,2512293.5307,0:527188.804,2512232.240,-2.5365
622324.3450,2541817.5347,0:622386.965,2541757.336,1.08380
576753.5596,2572306.3720,0:576815.180,2572246.471,-1.3385
565747.0594,2591410.1409,0:565808.372,2591350.530,-2.0983
543540.9521,2621898.9816,0:543601.687,2621839.814,-3.5031
540451.4111,2577323.5242,0:540512.335,2577263.512,-2.9657
